Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000126705,AHDC1,89,1.58351,8,-2.1624,22,-0.7495,26,-0.4936,39,0.15731,14,-1.4205,14,-1.4193,46,0.42699,58,0.81079
ENSG00000126709,IFI6,89,-0.1688,64,-0.6827,113,0.20886,100,0.01083,159,0.91050,39,-1.4218,101,0.03136,87,-0.2172,82,-0.3129
ENSG00000009780,FAM76A,89,2.17886,35,0.46743,22,-0.2502,7,-1.9820,17,-0.7078,14,-1.0133,11,-1.3521,24,-0.1387,27,0.01648
ENSG00000117758,STX12,89,-0.3412,105,-0.0936,94,-0.2697,105,-0.0929,104,-0.1198,133,0.28954,158,0.57809,122,0.15518,97,-0.2155
ENSG00000117751,PPP1R8,89,1.71966,40,0.31055,29,-0.2228,34,0.02683,29,-0.2363,21,-0.7224,13,-1.3887,31,-0.1156,16,-1.0635
ENSG00000117748,RPA2,89,0.59627,37,-0.8025,50,-0.3365,69,0.17126,82,0.51739,36,-0.8551,73,0.27189,37,-0.7845,64,0.06180
ENSG00000126698,DNAJC8,89,-1.7470,335,0.28909,273,-0.0381,168,-0.7943,283,0.01744,434,0.72413,330,0.26501,320,0.21469,284,0.02453
ENSG00000130770,ATP5IF1,89,-3.0852,169,-2.1520,491,-0.5454,910,0.43935,909,0.50302,1008,0.61107,1603,1.43160,432,-0.7458,428,-0.7601
ENSG00000204138,PHACTR4,89,2.03554,53,1.05218,29,0.01775,11,-1.4777,11,-1.5387,10,-1.5916,5,-2.4945,24,-0.2306,40,0.54711
ENSG00000180098,TRNAU1AP,89,2.29196,23,-0.1375,14,-0.9075,15,-0.7788,17,-0.6430,11,-1.2608,26,0.05804,18,-0.5272,20,-0.3231
ENSG00000120656,TAF12,89,2.33591,24,-0.0262,29,0.25658,5,-2.3112,15,-0.7801,20,-0.3461,25,0.05575,10,-1.3231,12,-1.0881
ENSG00000198492,YTHDF2,89,-0.0903,68,-0.5273,52,-0.9216,105,0.17417,132,0.62130,85,-0.1736,98,0.05425,125,0.45682,60,-0.7022
ENSG00000116350,SRSF4,89,0.19452,112,0.56168,57,-0.5137,54,-0.5944,64,-0.3848,77,-0.0419,47,-0.8135,131,0.82850,98,0.33846
ENSG00000116353,MECR,89,1.46700,8,-2.2439,25,-0.6449,34,-0.1836,41,0.12772,45,0.29229,56,0.63501,20,-0.9399,19,-1.0651
ENSG00000162511,LAPTM5,89,1.30371,70,0.87273,129,2.02060,41,-0.0096,9,-2.3339,15,-1.5159,14,-1.5984,21,-1.0211,14,-1.6759
ENSG00000162512,SDC3,89,-0.1139,93,-0.0425,124,0.41886,111,0.23084,53,-1.0161,39,-1.3681,70,-0.4891,82,-0.2429,245,1.61832
ENSG00000134644,PUM1,988,3.17836,76,-1.4668,85,-1.2943,75,-1.4781,132,-0.6889,94,-1.1472,72,-1.5345,216,0.15059,97,-1.0950
ENSG00000060688,SNRNP40,89,2.41273,36,0.65844,15,-0.7431,16,-0.6022,17,-0.5406,10,-1.3132,19,-0.3326,14,-0.7485,3,-2.7671
ENSG00000121766,ZCCHC17,89,-0.8778,120,-0.4273,107,-0.6053,139,-0.1909,208,0.52252,174,0.16639,195,0.35037,193,0.33483,138,-0.2069
ENSG00000121769,FABP3,89,-0.7543,11,-3.7621,52,-1.5676,94,-0.6821,214,0.74641,156,0.11908,466,2.08636,65,-1.2344,87,-0.7908
ENSG00000162517,PEF1,89,0.40276,44,-0.6994,59,-0.2516,47,-0.6006,82,0.30129,58,-0.2895,148,1.27735,34,-1.1235,52,-0.4607
ENSG00000084636,COL16A1,89,1.34272,38,-0.1063,29,-0.5271,34,-0.2734,36,-0.2120,29,-0.5045,40,-0.0170,48,0.27615,25,-0.7212
ENSG00000121753,ADGRB2,89,-0.4990,18,-2.8788,80,-0.6680,90,-0.4964,229,1.24581,86,-0.5608,155,0.37918,161,0.44472,91,-0.4758
ENSG00000184007,PTP4A2,89,-1.7008,1056,2.51511,233,-0.2436,87,-1.7450,183,-0.6803,310,0.21229,139,-1.0360,246,-0.1532,188,-0.5751
ENSG00000121774,KHDRBS1,89,-0.6161,184,0.53770,69,-1.0120,159,0.29106,136,0.04970,121,-0.1404,88,-0.6375,183,0.52565,159,0.29442
ENSG00000025800,KPNA6,89,0.21576,61,-0.3974,43,-0.9250,81,0.05973,76,-0.0457,53,-0.5929,51,-0.6651,154,1.14108,96,0.33553
ENSG00000084652,TXLNA,89,2.30012,28,0.19090,21,-0.2387,17,-0.5560,16,-0.7067,10,-1.4206,10,-1.4349,21,-0.2366,20,-0.3712
ENSG00000160050,CCDC28B,89,2.03882,13,-1.1522,29,0.02685,49,0.90115,17,-0.8453,28,-0.0231,24,-0.2793,13,-1.1456,3,-3.0779
ENSG00000084623,EIF3I,89,-0.3605,102,-0.1601,84,-0.4616,147,0.43388,151,0.55116,94,-0.2742,158,0.55490,94,-0.2794,54,-1.1304
ENSG00000116478,HDAC1,89,2.75585,30,0.58837,20,-0.0640,25,0.33763,2,-3.1368,4,-2.2157,2,-3.1163,6,-1.7193,23,0.19203
ENSG00000175130,MARCKSL1,89,-1.6455,1148,2.81237,318,0.31743,400,0.70047,65,-2.2494,157,-0.7949,115,-1.2741,66,-2.0972,192,-0.4877
ENSG00000160058,BSDC1,89,0.92906,51,-0.0049,25,-1.0667,46,-0.1780,51,-0.0001,35,-0.5669,50,-0.0358,64,0.36823,47,-0.1171
ENSG00000176261,ZBTB8OS,89,0.91804,38,-0.4756,51,-0.0080,62,0.29819,42,-0.3669,65,0.39094,83,0.78402,21,-1.3915,21,-1.3412
ENSG00000162521,RBBP4,89,-0.2699,138,0.43283,97,-0.1350,115,0.13701,117,0.18275,60,-0.8804,84,-0.3580,117,0.16389,123,0.24005
ENSG00000134684,YARS,89,-0.2394,36,-1.6254,43,-1.3509,99,-0.0854,192,1.21810,56,-0.9693,170,0.80872,99,-0.0802,66,-0.7189
ENSG00000116497,S100PBP,89,2.77080,25,0.34689,8,-1.4321,7,-1.6758,12,-0.8944,16,-0.3703,7,-1.5009,13,-0.6682,14,-0.5413
ENSG00000160097,FNDC5,89,2.27539,1,-4.6392,19,-0.4649,20,-0.3827,13,-1.1247,24,-0.1050,30,0.29648,35,0.54205,9,-1.5344
ENSG00000121905,HPCA,89,-1.0047,2,-6.2716,103,-0.7928,190,0.17389,309,1.17765,170,-0.0112,406,1.48563,67,-1.4275,63,-1.5350
ENSG00000121900,TMEM54,89,1.16977,24,-0.9589,70,0.74064,53,0.28513,26,-0.9222,46,0.05326,60,0.47729,20,-1.2045,31,-0.5566
ENSG00000116514,RNF19B,89,2.34131,8,-1.5956,8,-1.6900,8,-1.6952,24,-0.0320,16,-0.6215,27,0.13318,20,-0.2744,20,-0.3289
ENSG00000004455,AK2,89,1.26245,82,1.11814,61,0.58703,68,0.78175,17,-1.4764,13,-1.7853,18,-1.3359,18,-1.2715,39,-0.1334
ENSG00000142920,AZIN2,89,2.23049,28,0.14572,18,-0.5376,6,-2.2423,20,-0.4062,9,-1.6318,37,0.57985,12,-1.1533,18,-0.5521
ENSG00000160094,ZNF362,89,2.78186,15,-0.4113,22,0.15385,14,-0.5163,6,-2.0126,8,-1.4434,9,-1.2103,20,-0.0365,13,-0.6416
ENSG00000134686,PHC2,89,1.30197,59,0.58695,47,0.22383,41,0.00769,32,-0.4370,20,-1.1009,19,-1.1988,46,0.16067,27,-0.6808
ENSG00000163866,SMIM12,89,0.86811,21,-1.3703,31,-0.8005,51,-0.0590,66,0.39767,48,-0.1385,79,0.65263,45,-0.2483,32,-0.7953
ENSG00000116544,DLGAP3,89,2.00155,0,-6.5753,43,0.64986,29,0.01650,28,-0.0174,24,-0.3093,16,-0.9192,25,-0.2141,5,-2.5866
ENSG00000163867,ZMYM6,89,2.03437,19,-0.5815,11,-1.3904,18,-0.6636,22,-0.4369,9,-1.6371,17,-0.8079,36,0.40824,38,0.46936
ENSG00000116560,SFPQ,89,-1.3456,341,0.76979,202,-0.0917,182,-0.2598,172,-0.3823,177,-0.2964,177,-0.2989,331,0.71802,296,0.52981
ENSG00000146463,ZMYM4,89,0.37886,63,-0.1764,89,0.38042,28,-1.4382,52,-0.5207,98,0.52780,34,-1.1398,117,0.82425,85,0.29040
ENSG00000142687,KIAA0319L,89,0.83899,37,-0.5701,39,-0.4840,41,-0.4321,53,-0.0195,39,-0.4936,51,-0.0829,83,0.71385,51,-0.0851
ENSG00000020129,NCDN,89,-2.0817,28,-3.7833,96,-1.9822,345,-0.0285,863,1.95151,297,-0.2636,438,0.36080,345,-0.0252,144,-1.3699
ENSG00000126067,PSMB2,89,-0.1681,87,-0.2148,89,-0.1687,140,0.56480,130,0.49590,75,-0.4423,133,0.47985,58,-0.8283,62,-0.7435
ENSG00000142686,C1orf216,89,0.40092,9,-3.0130,34,-1.0972,46,-0.6440,103,0.73664,78,0.17359,123,0.93436,79,0.19163,34,-1.0918
ENSG00000092847,AGO1,89,1.56102,33,-0.1247,45,0.35412,27,-0.4607,21,-0.8767,37,0.05100,24,-0.5993,52,0.58840,9,-2.0011
ENSG00000126070,AGO3,89,1.54474,90,1.56550,24,-0.6144,22,-0.7499,20,-0.9871,6,-2.6810,6,-2.6794,62,0.88499,22,-0.7557
ENSG00000116863,ADPRHL2,89,2.39533,16,-0.5712,7,-1.8174,22,-0.1384,27,0.24598,6,-2.0969,21,-0.1785,12,-0.9804,10,-1.3217
ENSG00000054116,TRAPPC3,89,0.94663,21,-1.3398,28,-0.9218,47,-0.1177,63,0.39624,29,-0.8302,78,0.71179,31,-0.7353,56,0.15900
ENSG00000116871,MAP7D1,89,-0.8196,219,0.60374,105,-0.5659,146,-0.0551,196,0.47930,168,0.16699,148,-0.0323,151,8.83058,94,-0.7363
ENSG00000054118,THRAP3,89,-0.5508,173,0.50615,106,-0.2899,72,-0.8854,114,-0.1985,113,-0.1872,71,-0.9040,287,1.39133,132,0.05733
ENSG00000181817,LSM10,89,0.93067,23,-1.2264,55,0.12458,67,0.44316,50,-0.0277,44,-0.2474,68,0.46286,41,-0.3503,23,-1.2339
ENSG00000116885,OSCP1,89,1.98738,5,-2.4352,5,-2.6019,29,0.00132,33,0.24130,7,-2.0250,42,0.58677,18,-0.7276,28,-0.0750
ENSG00000116898,MRPS15,89,0.29485,45,-0.7691,70,-0.0931,65,-0.2050,80,0.12569,101,0.48920,137,1.01734,38,-1.0353,39,-1.0089
ENSG00000163873,GRIK3,89,2.56573,2,-3.0688,7,-1.6805,23,0.06155,12,-1.0194,19,-0.2584,4,-2.3180,46,1.19990,7,-1.7122
ENSG00000163875,MEAF6,89,-0.2835,44,-1.3677,72,-0.6086,133,0.35002,126,0.29851,118,0.15199,140,0.43247,133,0.35701,89,-0.2944
ENSG00000163877,SNIP1,89,2.63610,19,-0.2168,6,-1.8551,14,-0.6400,15,-0.6611,10,-1.0869,14,-0.6658,16,-0.4101,17,-0.3730
ENSG00000134697,GNL2,89,1.62936,39,0.20403,22,-0.6952,15,-1.3156,37,0.12959,32,-0.1232,21,-0.7867,33,-0.0664,21,-0.7995
ENSG00000116922,C1orf109,89,2.08356,9,-1.5941,14,-1.0520,31,0.18822,29,0.10607,29,0.06904,12,-1.2760,14,-1.0577,19,-0.5584
ENSG00000185090,MANEAL,89,2.08548,2,-3.8028,7,-1.9410,16,-0.8574,37,0.56449,14,-1.0144,29,0.06207,19,-0.5705,25,-0.1655
ENSG00000196449,YRDC,89,2.72402,9,-1.1956,17,-0.3257,8,-1.4413,20,-0.0861,9,-1.2485,22,0.11092,11,-1.0047,3,-2.8906
ENSG00000197982,C1orf122,89,-1.4942,391,0.83371,330,0.54705,349,0.63755,158,-0.6948,374,0.75910,293,0.35077,86,-1.5563,135,-0.8747
ENSG00000188786,MTF1,89,2.83324,32,0.76014,20,-0.0150,4,-2.2208,9,-1.2151,1,-3.8423,3,-2.5741,17,-0.2732,14,-0.5631
ENSG00000183431,SF3A3,89,0.78155,47,-0.2613,45,-0.3391,18,-1.6847,64,0.26329,38,-0.5843,56,0.02259,69,0.34097,65,0.24088
ENSG00000183520,UTP11,89,0.75845,60,0.09283,41,-0.4900,19,-1.6205,51,-0.1684,49,-0.2303,58,0.04504,73,0.41376,72,0.39366
ENSG00000116954,RRAGC,89,0.91701,47,-0.1510,27,-0.9870,53,0.06082,39,-0.4534,35,-0.5999,32,-0.7162,57,0.17735,93,0.99230
ENSG00000174574,AKIRIN1,89,-0.0118,81,-0.1601,57,-0.7136,91,0.01729,101,0.21810,95,0.07859,88,-0.0274,98,0.13862,97,0.12637
ENSG00000168653,NDUFS5,89,-3.5030,322,-1.6217,805,-0.2209,1166,0.37613,1075,0.27612,1749,1.06850,1693,1.01095,597,-0.6878,680,-0.4854
ENSG00000127603,MACF1,89,-1.4923,348,0.63738,196,-0.2907,142,-0.7986,106,-1.3374,131,-0.9179,91,-1.4572,475,1.17865,676,1.84935
ENSG00000090621,PABPC4,89,0.61173,103,0.85255,100,0.79741,23,-1.4813,45,-0.5415,44,-0.5318,27,-1.2635,79,0.40047,60,-0.0399
ENSG00000116983,HPCAL4,89,-1.4266,17,-3.8443,179,-0.3673,198,-0.2063,388,1.06283,305,0.49091,173,-0.4252,359,0.76400,163,-0.5141
ENSG00000084072,PPIE,89,1.28075,37,-0.1860,32,-0.3963,63,0.66086,38,-0.1478,30,-0.5061,34,-0.3429,26,-0.7294,30,-0.5363
ENSG00000168389,MFSD2A,89,2.58226,16,-0.4726,35,0.77673,16,-0.5025,11,-1.1111,4,-2.4165,9,-1.2641,14,-0.6784,13,-0.7888
ENSG00000131236,CAP1,89,-1.2413,226,0.20218,163,-0.3244,146,-0.4956,254,0.44654,163,-0.3243,235,0.26581,213,0.10673,254,0.38736
ENSG00000131238,PPT1,89,-0.7418,105,-0.4999,118,-0.3182,208,0.60832,201,0.62924,73,-1.0551,126,-0.2071,127,-0.2001,191,0.45996
ENSG00000117000,RLF,89,1.66253,38,0.17969,17,-1.0600,20,-0.8454,29,-0.2875,9,-1.9604,8,-2.1317,56,0.82943,45,0.45023
ENSG00000259943,AL050341.2,89,2.50613,15,-0.5980,14,-0.7037,22,-0.0754,24,0.09398,14,-0.7522,15,-0.6262,5,-2.2255,5,-2.2686
ENSG00000084073,ZMPSTE24,89,1.19112,50,0.20524,38,-0.2314,39,-0.1741,44,0.00772,18,-1.3600,48,0.14729,17,-1.3989,51,0.23480
ENSG00000049089,COL9A2,89,2.25182,84,2.12016,19,-0.4148,13,-0.9912,4,-2.7983,1,-4.6757,3,-2.9125,12,-1.0897,24,-0.0790
ENSG00000084070,SMAP2,89,-0.3367,42,-1.4845,87,-0.3784,67,-0.7880,165,0.76649,110,-0.0114,121,0.13744,166,0.67052,94,-0.2604
ENSG00000117016,RIMS3,89,0.37636,1,-5.6424,60,-0.2593,78,0.14980,95,0.55919,89,0.36714,87,0.33110,65,-0.1258,48,-0.6194
ENSG00000066136,NFYC,89,1.94245,18,-0.7789,31,0.08041,26,-0.2217,23,-0.4275,12,-1.3248,25,-0.2680,28,-0.1013,21,-0.5560
ENSG00000127124,HIVEP3,89,2.52733,10,-1.1791,17,-0.3905,4,-2.4352,15,-0.6412,10,-1.1643,14,-0.7341,28,0.37504,20,-0.1579
ENSG00000198815,FOXJ3,89,1.31499,20,-1.1311,19,-1.1548,33,-0.3609,48,0.28517,29,-0.5492,54,0.44562,31,-0.4577,40,-0.0383
ENSG00000177181,RIMKLA,89,1.65525,2,-4.1386,32,-0.1217,16,-1.1857,33,-0.0794,25,-0.5083,37,0.11853,44,0.40597,33,-0.0735
ENSG00000127125,PPCS,89,0.35995,54,-0.4285,65,-0.1545,20,-1.9382,86,0.33750,91,0.39856,94,0.44758,61,-0.2466,68,-0.0825
ENSG00000186409,CCDC30,988,4.62110,26,-2.4829,47,-1.5989,6,-4.4899,40,-1.9880,57,-1.3148,12,-3.6201,77,-0.8621,53,-1.4377
ENSG00000171960,PPIH,89,2.20639,9,-1.5778,25,-0.0736,20,-0.4099,30,0.25488,21,-0.3041,18,-0.5954,11,-1.2477,7,-2.0047
ENSG00000065978,YBX1,89,-0.8775,424,1.72890,289,1.01892,218,0.53712,61,-1.5597,127,-0.3413,93,-0.8164,67,-1.3045,141,-0.1682
ENSG00000164008,C1orf50,89,1.82215,22,-0.5541,27,-0.2082,27,-0.2578,24,-0.4263,24,-0.4216,40,0.37535,10,-1.7146,26,-0.3024
ENSG00000177868,SVBP,89,0.80973,46,-0.2683,78,0.57699,36,-0.6426,33,-0.8618,75,0.52324,66,0.31068,45,-0.3029,44,-0.3239
ENSG00000117394,SLC2A1,89,0.74896,49,-0.2397,209,2.38357,79,0.53445,17,-1.9156,6,-3.2423,36,-0.7196,27,-1.1581,38,-0.6384
ENSG00000117395,EBNA1BP2,89,-0.3806,63,-0.9187,54,-1.1552,110,-0.0466,157,0.60897,187,0.82515,150,0.45328,85,-0.4662,84,-0.4711
ENSG00000179178,TMEM125,89,2.42506,130,3.40764,4,-2.4114,5,-2.1544,1,-4.5529,2,-3.4483,2,-3.3174,1,-3.9919,0,-5.9453
ENSG00000066322,ELOVL1,89,1.21941,269,3.84760,18,-1.3397,17,-1.3720,4,-3.6100,7,-2.6677,3,-3.7063,8,-2.4480,13,-1.8313
ENSG00000159479,MED8,89,1.71837,22,-0.6381,21,-0.7352,43,0.41597,36,0.14005,21,-0.7236,32,-0.0755,10,-1.7756,22,-0.6043
ENSG00000178922,HYI,89,2.18723,32,0.30413,22,-0.2730,42,0.75904,8,-1.9534,6,-2.0981,29,0.15214,7,-1.9168,20,-0.4245
ENSG00000142949,PTPRF,89,0.09472,78,-0.1151,60,-0.5406,94,0.18001,114,0.57284,23,-1.9371,85,0.00567,68,-0.3279,116,0.51710
ENSG00000066135,KDM4A,89,2.51095,15,-0.6319,10,-1.1884,3,-2.8300,17,-0.4668,16,-0.5371,8,-1.5947,21,-0.1010,30,0.42508
ENSG00000126091,ST3GAL3,89,2.04250,8,-1.7793,22,-0.3984,41,0.59221,17,-0.8619,18,-0.7194,27,-0.0421,35,0.34351,8,-1.9303
ENSG00000117408,IPO13,89,0.85646,135,1.59937,22,-1.3249,38,-0.5046,51,-0.0627,23,-1.2691,40,-0.4264,30,-0.8761,50,-0.0836
ENSG00000117410,ATP6V0B,89,-2.0386,190,-0.9139,108,-1.7651,436,0.39909,636,1.25099,160,-1.1704,628,1.02335,284,-0.2869,241,-0.5456
ENSG00000117411,B4GALT2,89,1.00920,20,-1.3792,102,1.23904,51,0.06434,42,-0.2462,25,-1.0348,36,-0.4860,49,-0.0044,32,-0.6609
ENSG00000178028,DMAP1,89,0.93420,34,-0.6183,27,-0.9470,33,-0.6541,61,0.32110,48,-0.0797,68,0.46780,52,0.02619,35,-0.5851
ENSG00000117419,ERI3,89,-0.5618,71,-0.9087,85,-0.6383,166,0.41968,177,0.61070,130,0.02560,175,0.51500,115,-0.1703,94,-0.4896
ENSG00000187147,RNF220,89,0.14509,98,0.30044,105,0.40823,75,-0.1434,64,-0.4366,99,0.31794,99,0.30386,74,-0.1499,50,-0.7718
ENSG00000142937,RPS8,89,-4.0628,2280,0.85760,2619,1.10182,1395,0.04026,912,-0.6902,2240,0.82730,1463,0.11705,730,-0.9706,961,-0.5470
ENSG00000070785,EIF2B3,89,1.40788,29,-0.4515,4,-3.1435,27,-0.5412,56,0.67470,30,-0.4171,40,0.03782,41,0.08460,17,-1.2727
ENSG00000126088,UROD,89,0.18876,40,-1.0568,63,-0.3613,128,0.78852,96,0.34484,65,-0.3179,109,0.52143,61,-0.4150,47,-0.8264
ENSG00000117450,PRDX1,89,-2.1430,478,0.43672,554,0.68459,687,1.05628,285,-0.4350,257,-0.5542,476,0.42787,181,-1.0895,364,-0.0088
ENSG00000117448,AKR1A1,89,0.62406,56,-0.1363,56,-0.1223,85,0.54601,64,0.07937,41,-0.6068,62,0.02444,49,-0.3399,43,-0.5489
ENSG00000132780,NASP,89,0.63797,137,1.39531,57,-0.0862,34,-0.8856,46,-0.4868,44,-0.5137,23,-1.4743,70,0.23855,59,-0.0486
ENSG00000159592,GPBP1L1,89,1.54810,51,0.54826,28,-0.4202,41,0.20070,25,-0.6446,33,-0.1370,23,-0.7061,11,-1.7322,36,-0.0108
ENSG00000159596,TMEM69,89,2.72023,7,-1.6782,6,-1.9135,8,-1.4994,16,-0.4171,12,-0.7869,18,-0.2245,10,-1.0414,25,0.30942
ENSG00000086015,MAST2,89,2.19955,13,-1.0907,12,-1.2194,18,-0.5582,19,-0.5590,24,-0.1505,17,-0.6425,26,-0.0185,25,-0.0745
ENSG00000117461,PIK3R3,89,1.89911,5,-2.5692,27,-0.1804,47,0.73170,14,-1.2839,34,0.17889,14,-1.1810,50,0.84169,7,-2.0602
ENSG00000085998,POMGNT1,89,1.13535,53,0.25344,17,-1.4649,51,0.17385,57,0.43791,21,-1.1498,32,-0.5475,34,-0.4568,41,-0.1581
ENSG00000132128,LRRC41,89,1.65183,31,-0.1546,15,-1.2381,19,-0.8736,42,0.39693,15,-1.2571,43,0.36758,25,-0.4919,20,-0.8618
ENSG00000173660,UQCRH,89,-2.7773,152,-1.9961,507,-0.1661,854,0.68579,605,0.12944,961,0.88845,1264,1.38116,250,-1.2581,343,-0.7735
ENSG00000117481,NSUN4,89,3.00303,18,-0.0491,5,-1.9807,7,-1.4622,11,-0.8414,10,-0.9436,8,-1.2023,19,0.07601,7,-1.4993
ENSG00000117480,FAAH,89,1.76847,62,1.09772,15,-1.1142,31,-0.0775,24,-0.4770,13,-1.3479,21,-0.6572,26,-0.3302,15,-1.1369
ENSG00000079277,MKNK1,89,2.37664,10,-1.3534,22,-0.1610,31,0.41319,15,-0.8273,8,-1.6053,17,-0.5058,20,-0.2554,13,-0.8864
ENSG00000123472,ATPAF1,89,-0.5629,87,-0.5981,132,0.04481,163,0.39145,115,-0.1906,175,0.51169,150,0.25823,117,-0.1416,136,0.09949
ENSG00000159658,EFCAB14,89,0.13438,223,1.73498,120,0.62035,75,-0.1455,45,-0.9990,39,-1.1363,30,-1.5547,64,-0.4048,91,0.16794
ENSG00000186377,CYP4X1,89,2.72994,0,-9.8135,2,-3.0153,4,-2.5170,32,0.82702,8,-1.4825,21,-0.0080,19,-0.1297,1,-4.2604
ENSG00000162368,CMPK1,89,-0.4916,117,-0.0727,135,0.16384,127,0.06337,118,-0.0588,148,0.31329,147,0.29590,127,0.05903,95,-0.3963
ENSG00000132122,SPATA6,89,2.78024,42,1.21571,24,0.23667,10,-1.0183,5,-2.1572,6,-1.7596,1,-4.4279,9,-1.1403,11,-0.8981
ENSG00000162373,BEND5,89,1.11467,9,-2.3354,20,-1.2584,34,-0.4750,34,-0.4910,47,0.04191,111,1.51747,50,0.15106,28,-0.7669
ENSG00000162374,ELAVL4,89,-0.7578,4,-5.1537,51,-1.5928,101,-0.5746,202,0.62405,155,0.10260,232,0.77364,340,1.45416,76,-1.0028
ENSG00000185104,FAF1,89,0.94655,44,-0.2058,39,-0.3975,51,0.03013,52,0.06600,33,-0.6796,39,-0.3980,50,-0.0244,54,0.11695
ENSG00000123091,RNF11,89,-1.7213,118,-1.3103,237,-0.2402,263,-0.0749,366,0.53643,387,0.55754,298,0.13040,388,0.56115,240,-0.2181
ENSG00000085832,EPS15,89,-0.9702,222,0.46347,137,-0.3089,111,-0.6363,175,0.08510,214,0.40041,153,-0.1398,190,0.21117,203,0.31422
ENSG00000117859,OSBPL9,89,1.90952,51,0.85342,30,0.02129,36,0.28505,13,-1.3111,8,-1.9155,19,-0.6906,20,-0.5938,19,-0.6855
ENSG00000078618,NRDC,89,-0.5960,123,-0.0931,69,-0.9985,68,-1.0120,191,0.72593,108,-0.2971,134,0.03523,190,0.61270,143,0.14440
ENSG00000169213,RAB3B,89,-0.4359,8,-3.8841,22,-2.5226,121,0.04007,54,-1.3011,148,0.36928,22,-2.4980,565,3.04271,95,-0.3485
ENSG00000117862,TXNDC12,89,1.13800,38,-0.2640,39,-0.2440,34,-0.4262,37,-0.3674,21,-1.1484,44,-0.0550,43,-0.0981,71,0.73391
ENSG00000134717,BTF3L4,89,0.21441,68,-0.2289,49,-0.7214,100,0.39967,79,0.00804,80,0.03322,106,0.49446,72,-0.1315,61,-0.3970
ENSG00000157077,ZFYVE9,89,1.01790,22,-1.2363,11,-2.2005,10,-2.3139,60,0.40861,76,0.74119,36,-0.4483,73,0.65915,46,-0.0743
ENSG00000134748,PRPF38A,89,0.65201,90,0.66730,77,0.40573,54,-0.1611,25,-1.4647,41,-0.5791,23,-1.4360,54,-0.1561,121,1.17241
ENSG00000134744,TUT4,988,3.77997,146,-0.1743,75,-1.1992,32,-2.4371,32,-2.5953,61,-1.4970,10,-4.1255,127,-0.3904,127,-0.3959
ENSG00000162377,COA7,89,1.73819,11,-1.5738,17,-0.9784,32,-0.0114,30,-0.1525,23,-0.5485,25,-0.4253,41,0.37128,28,-0.2655
ENSG00000162378,ZYG11B,89,-0.4874,55,-1.2267,74,-0.7699,105,-0.2380,150,0.38940,116,-0.0756,105,-0.2366,226,1.03534,147,0.29875
ENSG00000116171,SCP2,89,-0.2820,140,0.44069,138,0.41328,111,0.06337,86,-0.3839,115,0.12029,103,-0.0504,66,-0.7404,133,0.35613
ENSG00000162384,CZIB,89,0.56489,61,-0.0630,54,-0.2500,81,0.40062,68,0.13811,54,-0.2444,91,0.59987,43,-0.5880,22,-1.6200
ENSG00000162385,MAGOH,89,1.03793,27,-0.8892,28,-0.8204,74,0.71414,47,-0.0347,41,-0.2593,67,0.55518,17,-1.5948,42,-0.2156
ENSG00000157193,LRP8,89,1.21796,9,-2.2569,31,-0.5232,62,0.58035,37,-0.2510,22,-1.0615,16,-1.4777,71,0.81093,57,0.45316
ENSG00000058799,YIPF1,89,2.19997,13,-1.0592,9,-1.6381,7,-1.9137,30,0.28155,16,-0.7929,28,0.11994,18,-0.5725,20,-0.3990
ENSG00000081870,HSPB11,89,0.83837,29,-0.9496,37,-0.5695,76,0.56905,57,0.10945,41,-0.4240,69,0.39582,33,-0.7749,49,-0.1456
ENSG00000116209,TMEM59,89,-1.4722,434,1.04049,128,-0.9343,334,0.59023,254,0.15541,132,-0.8886,256,0.15124,160,-0.5939,290,0.35455
ENSG00000116221,MRPL37,89,0.36943,24,-1.6540,35,-1.0924,92,0.41474,113,0.89374,47,-0.6592,91,0.40162,53,-0.4467,54,-0.4426
ENSG00000157216,SSBP3,89,-1.3584,63,-1.8726,225,0.06971,134,-0.7474,227,0.09222,396,1.01517,200,-0.1209,364,0.86855,232,0.11396
ENSG00000243725,TTC4,89,2.34812,14,-0.8627,10,-1.2701,17,-0.5576,22,-0.1545,5,-2.1880,24,-0.0564,19,-0.3822,21,-0.2663
ENSG00000116133,DHCR24,89,-0.4805,227,1.04632,32,-2.0010,39,-1.7464,219,1.16709,51,-1.3432,125,0.04606,137,0.19115,77,-0.7113
ENSG00000162402,USP24,89,1.59656,29,-0.3236,38,0.13416,20,-0.8785,25,-0.5575,16,-1.1968,20,-0.8695,44,0.34133,46,0.41608
ENSG00000162407,PLPP3,89,-1.9058,198,-0.7100,153,-1.1043,595,1.08465,28,-3.7304,9,-5.1456,32,-3.4012,83,-2.0091,1899,3.80839
ENSG00000162409,PRKAA2,89,0.92937,13,-2.0838,25,-1.1106,40,-0.3828,58,0.22123,36,-0.5579,43,-0.2772,119,1.44976,30,-0.8078
